@id,Language Dependency
1864,Not Dependent
1865,Extensively
1866,Extensively
1867,Somewhat
1868,Somewhat
1869,Moderately
1870,Moderately
1871,Somewhat
1872,Extensively
1873,Moderately
1875,Not Dependent
1877,Not Dependent
1878,Not Dependent
1879,Extensively
1880,Not Dependent
1881,Somewhat
1882,Not Dependent
1883,Somewhat
1884,Not Dependent
1885,Not Dependent
1887,Extensively
1889,Not Dependent
1890,Not Dependent
1891,Moderately
1893,Not Dependent
1894,Somewhat
1896,Not Dependent
1897,Moderately
1898,Extensively
1899,Not Dependent
1901,Extensively
1902,Moderately
1903,Not Dependent
1907,Moderately
1908,Extensively
1909,Not Dependent
1910,Not Dependent
1911,Not Dependent
1912,Not Dependent
1913,Not Dependent
1914,Moderately
1915,Fully
1916,Not Dependent
1917,Not Dependent
1918,Not Dependent
1919,Somewhat
1920,Moderately
1921,Not Dependent
1923,Fully
1924,Somewhat
1925,Not Dependent
1927,Extensively
1928,Moderately
1929,Moderately
1930,Not Dependent
1931,Somewhat
1932,Moderately
1933,Moderately
1934,Not Dependent
1935,Not Dependent
1936,Not Dependent
1937,Not Dependent
1938,Not Dependent
1939,Not Dependent
1940,Not Dependent
1941,Not Dependent
1942,Not Dependent
1943,Somewhat
1944,Not Dependent
1945,Somewhat
1946,Not Dependent
1947,Not Dependent
1948,Not Dependent
1949,Somewhat
1950,Extensively
1951,Fully
1952,Not Dependent
1953,Moderately
1954,Not Dependent
1955,Not Dependent
1956,Not Dependent
1958,Moderately
1959,Not Dependent
1960,Not Dependent
1961,Not Dependent
1962,Fully
1963,Somewhat
1964,Not Dependent
1965,Somewhat
1969,Not Dependent
1970,Not Dependent
1971,Not Dependent
1972,Not Dependent
1973,Not Dependent
1974,Not Dependent
1975,Not Dependent
1976,Not Dependent
1977,Not Dependent
1978,Not Dependent
1979,Not Dependent
1980,Not Dependent
1981,Somewhat
1982,Not Dependent
1983,Not Dependent
1984,Not Dependent
1985,Not Dependent
1986,Somewhat
1987,Moderately
1988,Extensively
1989,Not Dependent
1990,Moderately
1991,Moderately
1992,Somewhat
1993,Not Dependent
1994,Moderately
1995,Not Dependent
1996,Not Dependent
1997,Somewhat
1998,Not Dependent
1999,Not Dependent
2000,Fully
2001,Extensively
2002,Not Dependent
2003,Not Dependent
2004,Extensively
2006,Not Dependent
2007,Somewhat
2008,Not Dependent
2009,Not Dependent
2011,Not Dependent
2012,Not Dependent
2013,Not Dependent
2014,Not Dependent
2015,Not Dependent
2016,Moderately
2017,Not Dependent
2018,Not Dependent
2019,Not Dependent
2020,Not Dependent
2021,Not Dependent
2025,Extensively
2026,Not Dependent
2027,Not Dependent
2028,Not Dependent
2029,Not Dependent
2030,Not Dependent
2031,Extensively
2032,Not Dependent
2033,Not Dependent
2034,Extensively
2035,Extensively
2036,Not Dependent
2037,Not Dependent
2038,Not Dependent
2039,Not Dependent
2040,Not Dependent
2041,Not Dependent
2043,Not Dependent
2044,Not Dependent
2045,Not Dependent
2046,Not Dependent
2047,Not Dependent
2048,Not Dependent
2049,Not Dependent
2051,Not Dependent
2054,Not Dependent
2056,Not Dependent
2059,Not Dependent
2060,Fully
2061,Moderately
2062,Not Dependent
2063,Extensively
2065,Not Dependent
2066,Not Dependent
2067,Not Dependent
2068,Somewhat
2071,Not Dependent
2072,Moderately
2073,Moderately
2074,Not Dependent
2075,Not Dependent
2076,Moderately
2077,Extensively
2078,Moderately
2079,Moderately
2080,Extensively
2081,Moderately
2082,Not Dependent
2083,Not Dependent
2084,Not Dependent
2086,Not Dependent
2087,Not Dependent
2088,Not Dependent
2089,Not Dependent
2090,Somewhat
2091,Not Dependent
2092,Not Dependent
2093,Not Dependent
2094,Not Dependent
2095,Moderately
2096,Not Dependent
2097,Not Dependent
2098,Extensively
2099,Somewhat
2100,Extensively
2101,Not Dependent
2102,Not Dependent
2103,Not Dependent
2104,Not Dependent
2105,Not Dependent
2106,Not Dependent
2107,Not Dependent
2108,Not Dependent
2109,Somewhat
2110,Not Dependent
2111,Not Dependent
2114,Not Dependent
2115,Moderately
2116,Not Dependent
2117,Not Dependent
2118,Not Dependent
2119,Extensively
2120,Not Dependent
2121,Somewhat
2122,Extensively
2123,Extensively
2124,Not Dependent
2125,Not Dependent
2127,Extensively
2128,Not Dependent
2129,Not Dependent
2130,Moderately
2131,Somewhat
2132,Extensively
2133,Extensively
2134,Somewhat
2135,Extensively
2136,Not Dependent
2137,Not Dependent
2138,Moderately
2139,Moderately
2140,Somewhat
2141,Not Dependent
2142,Not Dependent
2143,Not Dependent
2144,Extensively
2145,Not Dependent
2146,Somewhat
2147,Not Dependent
2148,Somewhat
2149,Somewhat
2150,Extensively
2151,Not Dependent
2152,Not Dependent
2153,Not Dependent
2154,Extensively
2155,Not Dependent
2156,Not Dependent
2157,Extensively
2158,Not Dependent
2159,Not Dependent
2160,Moderately
2161,Not Dependent
2162,Moderately
2163,Moderately
2164,Not Dependent
2165,Extensively
2166,Somewhat
2167,Not Dependent
2168,Not Dependent
2169,Not Dependent
2171,Not Dependent
2172,Not Dependent
2173,Not Dependent
2174,Not Dependent
2175,Not Dependent
2176,Not Dependent
2177,Not Dependent
2178,Not Dependent
2179,Not Dependent
2180,Moderately
2181,Not Dependent
2182,Not Dependent
2185,Not Dependent
2186,Not Dependent
2187,Not Dependent
2188,Not Dependent
2189,Not Dependent
2190,Extensively
2191,Not Dependent
2192,Moderately
2193,Not Dependent
2194,Moderately
2195,Not Dependent
2196,Fully
2197,Not Dependent
2198,Not Dependent
2199,Not Dependent
2200,Somewhat
2201,Extensively
2202,Not Dependent
2203,Somewhat
2205,Not Dependent
2206,Not Dependent
2207,Not Dependent
2208,Not Dependent
2209,Somewhat
2210,Somewhat
2211,Not Dependent
2212,Somewhat
2213,Moderately
2214,Moderately
2215,Moderately
2216,Moderately
2217,Not Dependent
2219,Not Dependent
2220,Not Dependent
2221,Not Dependent
2222,Not Dependent
2223,Not Dependent
2224,Moderately
2225,Not Dependent
2226,Not Dependent
2227,Not Dependent
2228,Moderately
2229,Not Dependent
2230,Not Dependent
2231,Not Dependent
2232,Not Dependent
2233,Not Dependent
2234,Extensively
2235,Not Dependent
2236,Moderately
2237,Somewhat
2238,Somewhat
2239,Not Dependent
2240,Somewhat
2241,Not Dependent
2242,Extensively
2243,Not Dependent
2247,Moderately
2248,Not Dependent
2249,Not Dependent
2250,Somewhat
2251,Moderately
2252,Somewhat
2253,Somewhat
2254,Moderately
2255,Not Dependent
2256,Somewhat
2257,Not Dependent
2258,Moderately
2259,Somewhat
2260,Moderately
2261,Moderately
2262,Extensively
2263,Moderately
2264,Fully
2265,Not Dependent
2266,Not Dependent
2267,Not Dependent
2268,Not Dependent
2269,Not Dependent
2270,Not Dependent
2271,Not Dependent
2272,Not Dependent
2273,Not Dependent
2275,Moderately
2277,Not Dependent
2278,Not Dependent
2279,Not Dependent
2280,Moderately
2281,Extensively
2283,Not Dependent
2284,Not Dependent
2285,Not Dependent
2287,Not Dependent
2288,Not Dependent
2290,Not Dependent
2292,Not Dependent
2293,Not Dependent
2294,Not Dependent
2295,Not Dependent
2296,Not Dependent
2297,Not Dependent
2298,Moderately
2299,Not Dependent
2300,Moderately
2301,Somewhat
2302,Not Dependent
2303,Moderately
2304,Not Dependent
2305,Not Dependent
2306,Not Dependent
2307,Extensively
2308,Not Dependent
2309,Not Dependent
2310,Not Dependent
2311,Somewhat
2312,Not Dependent
2314,Not Dependent
2315,Not Dependent
2316,Not Dependent
2317,Not Dependent
2318,Fully
2319,Not Dependent
2320,Not Dependent
2321,Not Dependent
2322,Not Dependent
2324,Moderately
2325,Not Dependent
2326,Somewhat
2328,Not Dependent
2329,Not Dependent
2330,Not Dependent
2331,Not Dependent
2333,Not Dependent
2334,Not Dependent
2335,Extensively
2336,Not Dependent
2337,Not Dependent
2338,Moderately
2339,Not Dependent
2341,Not Dependent
2342,Not Dependent
2343,Not Dependent
2344,Not Dependent
2346,Not Dependent
2348,Not Dependent
2349,Not Dependent
2350,Not Dependent
2351,Not Dependent
2352,Not Dependent
2353,Not Dependent
2354,Not Dependent
2356,Extensively
2357,Not Dependent
2359,Not Dependent
2360,Not Dependent
2361,Not Dependent
2362,Somewhat
2363,Extensively
2364,Not Dependent
2365,Not Dependent
2366,Not Dependent
2367,Not Dependent
2368,Somewhat
2369,Not Dependent
2370,Not Dependent
2371,Not Dependent
2372,Not Dependent
2373,Not Dependent
2374,Not Dependent
2375,Not Dependent
2376,Moderately
2377,Not Dependent
2378,Not Dependent
2379,Fully
2380,Extensively
2381,Fully
2382,Not Dependent
2383,Not Dependent
2384,Moderately
2385,Not Dependent
2386,Not Dependent
2387,Fully
2388,Moderately
2389,Not Dependent
2390,Extensively
2391,Not Dependent
2392,Not Dependent
2393,Somewhat
2394,Not Dependent
2395,Not Dependent
2396,Moderately
2397,Not Dependent
2398,Not Dependent
2399,Not Dependent
2400,Moderately
2401,Moderately
2402,Not Dependent
2403,Not Dependent
2404,Not Dependent
2405,Not Dependent
2406,Moderately
2407,Somewhat
2408,Moderately
2409,Not Dependent
2410,Not Dependent
2411,Not Dependent
2412,Not Dependent
2415,Not Dependent
2417,Not Dependent
2418,Not Dependent
2419,Not Dependent
2420,Not Dependent
2421,Not Dependent
2422,Moderately
2424,Not Dependent
2425,Not Dependent
2426,Somewhat
2427,Somewhat
2428,Moderately
2429,Not Dependent
2430,Not Dependent
2431,Extensively
2433,Not Dependent
2435,Not Dependent
2436,Not Dependent
2437,Not Dependent
2438,Moderately
2439,Moderately
2440,Not Dependent
2441,Not Dependent
2442,Not Dependent
2443,Not Dependent
2444,Not Dependent
2445,Not Dependent
2446,Somewhat
2447,Not Dependent
2448,Not Dependent
2450,Not Dependent
2451,Not Dependent
2452,Not Dependent
2453,Not Dependent
2455,Somewhat
2456,Extensively
2457,Not Dependent
2458,Somewhat
2460,Not Dependent
2463,Not Dependent
2464,Extensively
2465,Not Dependent
2466,Not Dependent
2467,Not Dependent
2468,Not Dependent
2469,Not Dependent
2470,Not Dependent
2471,Moderately
2472,Moderately
2473,Not Dependent
2474,Moderately
2476,Not Dependent
2477,Moderately
2478,Not Dependent
2479,Not Dependent
2480,Not Dependent
2482,Not Dependent
2483,Moderately
2484,Somewhat
2485,Somewhat
2486,Not Dependent
2487,Not Dependent
2488,Not Dependent
2489,Not Dependent
2490,Not Dependent
2492,Not Dependent
2493,Somewhat
2494,Moderately
2495,Not Dependent
2496,Moderately
2497,Somewhat
2498,Not Dependent
2499,Not Dependent
2500,Somewhat
2501,Not Dependent
2502,Not Dependent
2503,Moderately
2504,Not Dependent
2506,Not Dependent
2507,Somewhat
2508,Moderately
2509,Moderately
2510,Moderately
2511,Fully
2512,Not Dependent
2513,Not Dependent
2514,Not Dependent
2515,Not Dependent
2516,Extensively
2517,Not Dependent
2518,Somewhat
2520,Moderately
2521,Not Dependent
2522,Not Dependent
2523,Not Dependent
2524,Extensively
2525,Not Dependent
2526,Not Dependent
2527,Moderately
2528,Not Dependent
2529,Moderately
2530,Not Dependent
2531,Not Dependent
2532,Not Dependent
2533,Not Dependent
2534,Moderately
2535,Moderately
2536,Not Dependent
2537,Moderately
2538,Moderately
2539,Moderately
2540,Not Dependent
2541,Not Dependent
2542,Not Dependent
2543,Not Dependent
2545,Not Dependent
2546,Somewhat
2547,Not Dependent
2548,Not Dependent
2549,Not Dependent
2550,Not Dependent
2552,Not Dependent
2553,Not Dependent
2554,Not Dependent
2555,Not Dependent
2556,Not Dependent
2557,Somewhat
2558,Not Dependent
2559,Not Dependent
2561,Not Dependent
2562,Moderately
2563,Not Dependent
2566,Not Dependent
2567,Not Dependent
2568,Not Dependent
2569,Not Dependent
2570,Not Dependent
2572,Not Dependent
2573,Not Dependent
2574,Not Dependent
2576,Not Dependent
2577,Not Dependent
2578,Not Dependent
2579,Not Dependent
2580,Moderately
2581,Not Dependent
2582,Fully
2583,Somewhat
2584,Moderately
2586,Not Dependent
2589,Not Dependent
2590,Not Dependent
2592,Not Dependent
2593,Not Dependent
2594,Not Dependent
2595,Somewhat
2596,Not Dependent
2597,Somewhat
2598,Somewhat
2599,Moderately
2600,Not Dependent
2602,Not Dependent
2603,Extensively
2604,Moderately
2605,Somewhat
2606,Somewhat
2607,Moderately
2608,Somewhat
2609,Not Dependent
2610,Not Dependent
2611,Extensively
2612,Somewhat
2613,Moderately
2614,Not Dependent
2616,Not Dependent
2617,Not Dependent
2618,Not Dependent
2619,Not Dependent
2620,Not Dependent
2621,Not Dependent
2624,Not Dependent
2625,Not Dependent
2626,Moderately
2627,Fully
2628,Not Dependent
2629,Not Dependent
2630,Not Dependent
2631,Not Dependent
2633,Not Dependent
2634,Not Dependent
2635,Not Dependent
2636,Not Dependent
2637,Moderately
2638,Moderately
2639,Somewhat
2640,Extensively
2641,Somewhat
2642,Not Dependent
2643,Moderately
2644,Somewhat
2645,Not Dependent
2647,Not Dependent
2648,Not Dependent
2649,Not Dependent
2650,Extensively
2651,Not Dependent
2652,Fully
2653,Not Dependent
2654,Not Dependent
2655,Not Dependent
2656,Moderately
2657,Not Dependent
2658,Not Dependent
2659,Somewhat
2660,Not Dependent
2661,Not Dependent
2664,Not Dependent
2665,Moderately
2666,Somewhat
2667,Not Dependent
2668,Not Dependent
2669,Not Dependent
2671,Not Dependent
2672,Somewhat
2673,Not Dependent
2674,Extensively
2676,Not Dependent
2677,Not Dependent
2678,Moderately
2679,Somewhat
2680,Somewhat
2681,Not Dependent
2683,Not Dependent
2685,Not Dependent
2687,Not Dependent
2688,Somewhat
2689,Moderately
2690,Extensively
2691,Not Dependent
2692,Not Dependent
2693,Not Dependent
2694,Not Dependent
2695,Not Dependent
2696,Not Dependent
2697,Moderately
2698,Not Dependent
2699,Moderately
2700,Not Dependent
2701,Not Dependent
2702,Not Dependent
2704,Fully
2705,Fully
2706,Moderately
2707,Not Dependent
2709,Moderately
2710,Not Dependent
2711,Not Dependent
2712,Not Dependent
2713,Extensively
2716,Moderately
2717,Moderately
2718,Moderately
2719,Not Dependent
2720,Moderately
2721,Not Dependent
2722,Fully
2723,Not Dependent
2724,Moderately
2725,Not Dependent
2726,Not Dependent
2728,Not Dependent
2730,Somewhat
2731,Not Dependent
2732,Not Dependent
2733,Not Dependent
2734,Not Dependent
2736,Somewhat
2738,Not Dependent
2740,Somewhat
2742,Moderately
2743,Moderately
2744,Not Dependent
2745,Not Dependent
2746,Moderately
2747,Not Dependent
2748,Extensively
2749,Somewhat
2750,Extensively
2751,Moderately
2752,Moderately
2753,Moderately
2754,Not Dependent
2755,Extensively
2756,Moderately
2757,Moderately
2758,Not Dependent
2759,Not Dependent
2760,Moderately
2762,Not Dependent
2763,Not Dependent
2764,Not Dependent
2765,Not Dependent
2766,Extensively
2767,Not Dependent
2768,Not Dependent
2770,Not Dependent
2771,Not Dependent
2772,Not Dependent
2773,Moderately
2775,Moderately
2776,Not Dependent
2777,Not Dependent
2778,Moderately
2779,Moderately
2780,Not Dependent
2781,Extensively
2782,Somewhat
2783,Not Dependent
2784,Not Dependent
2785,Not Dependent
2788,Not Dependent
2789,Not Dependent
2790,Not Dependent
2791,Not Dependent
2792,Not Dependent
2793,Not Dependent
2794,Not Dependent
2795,Moderately
2796,Not Dependent
2799,Moderately
2800,Moderately
2801,Not Dependent
2802,Moderately
2803,Not Dependent
2804,Not Dependent
2805,Not Dependent
2806,Moderately
2808,Somewhat
2809,Somewhat
2810,Not Dependent
2811,Not Dependent
2812,Not Dependent
2813,Not Dependent
2814,Not Dependent
2815,Not Dependent
2816,Not Dependent
2817,Somewhat
2818,Not Dependent
2819,Extensively
2820,Not Dependent
2821,Not Dependent
2822,Not Dependent
2823,Fully
2824,Not Dependent
2826,Not Dependent
2827,Not Dependent
2828,Not Dependent
2829,Not Dependent
2830,Not Dependent
2831,Not Dependent
2832,Somewhat
2833,Not Dependent
2836,Not Dependent
2837,Not Dependent
2838,Fully
2839,Not Dependent
2840,Not Dependent
2841,Not Dependent
2842,Not Dependent
2843,Not Dependent
2844,Moderately
2845,Moderately
2853,Moderately
2854,Moderately
2855,Fully
2856,Not Dependent
2857,Not Dependent
2858,Not Dependent
2859,Not Dependent
2860,Not Dependent
2861,Moderately
2862,Not Dependent
2863,Not Dependent
2864,Not Dependent
2865,Not Dependent
2866,Somewhat
2867,Not Dependent
2868,Not Dependent
2869,Not Dependent
2870,Not Dependent
2871,Not Dependent
2872,Not Dependent
2873,Somewhat
2874,Not Dependent
2875,Not Dependent
2876,Somewhat
2878,Not Dependent
2879,Somewhat
2880,Extensively
2881,Moderately
2883,Somewhat
2884,Not Dependent
2885,Moderately
2887,Not Dependent
2888,Not Dependent
2889,Somewhat
2891,Moderately
2895,Extensively
2896,Not Dependent
2897,Fully
2898,Not Dependent
2899,Not Dependent
2900,Not Dependent
2901,Somewhat
2902,Not Dependent
2903,Not Dependent
2904,Somewhat
2905,Moderately
2906,Not Dependent
2907,Moderately
2910,Not Dependent
2911,Not Dependent
2912,Not Dependent
2916,Not Dependent
2917,Moderately
2918,Not Dependent
2919,Moderately
2920,Not Dependent
2921,Moderately
2922,Not Dependent
2923,Not Dependent
2924,Somewhat
2925,Moderately
2926,Not Dependent
2927,Not Dependent
2929,Moderately
2930,Not Dependent
2931,Not Dependent
2932,Not Dependent
2933,Not Dependent
2934,Not Dependent
2935,Not Dependent
2936,Not Dependent
2937,Not Dependent
2938,Not Dependent
2939,Not Dependent
2940,Somewhat
2941,Extensively
2942,Somewhat
2943,Not Dependent
2944,Not Dependent
2945,Not Dependent
2946,Not Dependent
2947,Not Dependent
2948,Not Dependent
2951,Not Dependent
2952,Fully
2955,Not Dependent
2956,Fully
2957,Extensively
2958,Not Dependent
2959,Not Dependent
2960,Not Dependent
2961,Not Dependent
2962,Not Dependent
2963,Not Dependent
2964,Not Dependent
2965,Not Dependent
2966,Moderately
2967,Not Dependent
2968,Not Dependent
2970,Moderately
2971,Not Dependent
2972,Moderately
2974,Not Dependent
2975,Moderately
2976,Not Dependent
2977,Not Dependent
2978,Not Dependent
2979,Moderately
2980,Not Dependent
2981,Not Dependent
2982,Somewhat
2983,Not Dependent
2985,Not Dependent
2986,Moderately
2987,Moderately
2988,Moderately
2989,Not Dependent
2990,Not Dependent
2991,Not Dependent
2992,Not Dependent
2994,Moderately
2995,Moderately
2996,Not Dependent
2997,Moderately
2998,Moderately
2999,Not Dependent
3000,Moderately
3001,Not Dependent
3002,Not Dependent
3003,Somewhat
3004,Not Dependent
3005,Not Dependent
3006,Not Dependent
3007,Not Dependent
3008,Not Dependent
3009,Moderately
3011,Not Dependent
3012,Not Dependent
3014,Not Dependent
3015,Not Dependent
3016,Extensively
3017,Not Dependent
3018,Not Dependent
3019,Not Dependent
3020,Moderately
3021,Fully
3022,Moderately
3023,Not Dependent
3024,Not Dependent
3025,Not Dependent
3026,Moderately
3027,Somewhat
3028,Not Dependent
3029,Not Dependent
3030,Not Dependent
3031,Not Dependent
3033,Not Dependent
3034,Moderately
